channel,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,27.4654555,64,AA 31 40 00 50 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 E3 3E,0xAA,True
mainboardGrey,27.57130525,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
bidirectionalExtensionBoard,27.582684875,44,55 BC 28 AC 00 00 00 00 00 03 02 C0 01 8A 66 7F 7F 00 00 80 00 00 64 44 0E 70 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 D1 00 EF,0x55,True
mainboardBlue,27.628606875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,27.69076075,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,27.722093625,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 01 01 AD 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0C 72,0xAA,True
mainboardGrey,27.82111875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
bidirectionalExtensionBoard,27.833851125,38,AA BC 22 AC 00 00 00 00 00 03 02 93 80 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B5 EF A5 00 67,0xAA,True
mainboardBlue,27.879156125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,27.940817125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,27.995688,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
bidirectionalExtensionBoard,28.0325645,44,55 BC 28 AC 00 00 00 00 00 03 02 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 60 00 00 00 00 80 80 80 80 00 00 99 00 EF,0x55,True
mainboardGrey,28.10127225,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,28.158624625,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,28.220623625,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,28.251554625,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 01 01 AD 03 57 17 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A 23,0xAA,True
bidirectionalExtensionBoard,28.28352925,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B6 89 F9 00 CD,0xAA,True
mainboardGrey,28.35111825,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,28.409825375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,28.4805645,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 8A 66 7F 7F 00 00 80 00 00 64 44 0E 70 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 D0 00 EF,0x55,True
mainboardGrey,28.481202375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,28.5349845,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,28.641218125,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,28.69923825,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,28.760630875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,28.79237875,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 01 01 AC 03 57 38 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9C 01,0xAA,True
mainboardGrey,28.891006875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,28.949096,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,29.01071275,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,29.06415575,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,29.17104975,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,29.2290645,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,29.290608375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,29.32188725,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 01 01 AC 03 57 41 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 38 5C,0xAA,True
bidirectionalExtensionBoard,29.347769125,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 34 48 A5 00 0E,0xAA,True
mainboardGrey,29.421145625,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
wifiOrange,29.462815125,44,AA 2B AC 00 00 00 00 00 02 04 A5 0F 00 00 00 33 07 AF E8 01 00 00 00 00 00 08 03 1B 1B 00 00 00 00 63 47 1C B3 B7 88 33 00 78 51 A8,0xAA,True
mainboardBlue,29.479496,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,29.5408065,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,29.54639325,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 60 00 00 00 00 80 80 80 80 00 00 98 00 EF,0x55,True
mainboardBlue,29.5955895,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,29.7011295,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,29.758818625,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,29.82046875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,29.851687125,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 01 01 AC 03 57 47 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 ED,0xAA,True
mainboardGrey,29.95091175,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,30.009150375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,30.07054775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,30.12394425,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,30.230933,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,30.288625625,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,30.350408375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
wifiBrown,30.3566935,15,AA 0E AC 00 00 00 00 00 03 03 B5 01 00 4D 3D,0xAA,True
mainboardBlue,30.381569375,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AC 03 57 49 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C6 8B,0xAA,True
wifiOrange,30.430536375,54,AA 35 AC 00 00 00 00 00 02 03 B5 08 12 02 01 01 14 02 01 01 15 02 01 01 16 02 01 00 1A 02 01 01 10 02 01 01 25 02 07 20 3C 20 3C 20 3C 00 24 02 01 01 01 00 20 40,0xAA,True
bidirectionalExtensionBoard,30.446911875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 7F B5 00 D7,0xAA,True
mainboardGrey,30.480884375,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,30.53951125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,30.6107885,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,30.64411975,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 0F 00 01 E8 03 50 4F 47 44 1C 00 00 00 00 00 00 00 00 00 C7 00 EF,0x55,True
mainboardBlue,30.66535975,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,30.77098325,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,30.82913475,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,30.89031525,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,30.921838125,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AC 03 57 4B 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 2F,0xAA,True
wifiBrown,30.928539625,16,AA 0F AC 00 00 00 00 00 03 03 B5 01 01 01 21 66,0xAA,True
wifiOrange,31.00047275,52,AA 33 AC 00 00 00 00 00 02 03 B5 09 1E 02 01 01 13 02 01 01 22 02 01 00 19 02 01 00 39 00 01 01 42 00 01 01 09 00 01 01 0A 00 01 01 48 00 01 01 00 00 F4 10,0xAA,True
mainboardGrey,31.02077025,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,31.078712875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,31.14055575,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,31.19419275,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,31.300868625,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,31.35874925,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,31.420442375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,31.4515765,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AC 03 57 4C 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 60 EE,0xAA,True
bidirectionalExtensionBoard,31.546126125,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 92 2A 00 C4,0xAA,True
mainboardGrey,31.550813625,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
wifiBrown,31.57974225,33,AA 20 AC 00 00 00 00 00 00 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0B D5 90,0xAA,True
mainboardBlue,31.609631,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
wifiOrange,31.670233,41,AA 28 AC 00 00 00 00 00 02 03 C0 01 8A 66 7F 7F 00 00 80 00 00 64 44 0E 70 00 00 00 00 00 00 00 00 01 00 00 00 00 0B 1D A9,0xAA,True
mainboardGrey,31.68054775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,31.73419825,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
bidirectionalExtensionBoard,31.74402025,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 57 4C 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 23 00 EF,0x55,True
mainboardGrey,31.840801875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,31.898842,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,31.960337875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,31.991610875,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AC 03 57 4D 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 13 3A,0xAA,True
mainboardGrey,32.090823875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,32.148871,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
wifiBrown,32.172104375,16,AA 0F AC 00 00 00 00 00 03 03 B5 01 01 01 21 66,0xAA,True
mainboardGrey,32.210333125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
wifiOrange,32.240206125,52,AA 33 AC 00 00 00 00 00 02 03 B5 09 1E 02 01 01 13 02 01 01 22 02 01 00 19 02 01 00 39 00 01 01 42 00 01 01 09 00 01 01 0A 00 01 01 48 00 01 01 00 00 F4 10,0xAA,True
mainboardBlue,32.263832875,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
mainboardGrey,32.370628625,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,32.428084125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,32.490197,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,32.5217955,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AB 03 57 4F 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 88,0xAA,True
mainboardGrey,32.620650375,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
bidirectionalExtensionBoard,32.64532575,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 17 A1 00 3F,0xAA,True
mainboardBlue,32.678789875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,32.740340125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,32.793864375,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 FF 03 00 00 00 02 00 64 00 64 00 00 64 00 F0 00 01 00 00 00 00 00 00 00 00 00 00 00 34 EA,0xAA,True
bidirectionalExtensionBoard,32.843879,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 00 1B 72 AF B3 00 00 00 00 00 00 00 00 00 4F 00 EF,0x55,True
mainboardGrey,32.9005405,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,32.958694375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,33.020218625,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,33.051549625,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AB 03 57 50 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5B D2,0xAA,True
mainboardGrey,33.150594,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,33.20858675,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,33.27009825,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,33.323671,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 00 00 02 02 00 0C 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 F5 E4,0xAA,True
mainboardGrey,33.4305005,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,33.488140875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
wifiBrown,33.53314175,33,AA 20 AC 00 00 00 00 00 00 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 00 AB,0xAA,True
mainboardGrey,33.549978625,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,33.580926,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AB 03 57 52 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD 6E,0xAA,True
wifiOrange,33.62002,41,AA 28 AC 00 00 00 00 00 02 03 C0 01 8A 66 7F 7F 00 00 80 00 00 64 44 0E 70 00 00 00 00 00 00 00 00 01 00 00 00 00 C5 C8 44,0xAA,True
mainboardGrey,33.680396875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,33.738123375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,33.744481,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 53 5F 5C 00 F7,0xAA,True
mainboardGrey,33.80021475,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,33.853904625,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 00 00 02 02 00 0C 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 F5 E4,0xAA,True
bidirectionalExtensionBoard,33.941936375,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 8A 66 7F 7F 00 00 80 00 00 64 44 0E 70 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 D0 00 EF,0x55,True
mainboardGrey,33.96030175,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,34.018615125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,34.08011675,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,34.1111475,64,AA 30 40 C4 09 92 09 1A 04 84 03 25 00 0F 00 01 AA 03 57 53 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 00 1B 72 AF B3 00 01 0A DF 00 00 AA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 66,0xAA,True
mainboardGrey,34.21039975,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,34.26834225,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,34.33007875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,34.38360575,64,AA 31 40 00 52 26 1B 00 1B 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 16 00 00 00 00 00 00 00 00 00 00 00 00 02 02 00 0C 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 F5 E4,0xAA,True
mainboardGrey,34.49032275,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
wifiBrown,34.53947,25,AA 18 AC 00 00 00 00 00 00 03 B1 05 48 00 09 00 39 00 0A 00 42 00 D8 F3 E2,0xAA,True
mainboardBlue,34.54876,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
