session,kind,gap_ms,ref_msg_type_hex,ref_start_s
Session 12,command_period,306.179,0xb0,83.494547
Session 12,post_tx_total,282.220,0xb0,83.518506
Session 12,reply_latency,52.535,0x41,83.800726
Session 12,post_rx_silence,162.917,0x41,83.930345
Session 12,command_period,292.536,0x41,83.800726
Session 12,post_tx_total,258.161,0x41,83.835101
Session 12,reply_latency,60.158,0xb1,84.093262
Session 12,post_rx_silence,2929.444,0xb1,84.213837
Session 12,command_period,3050.019,0xb1,84.093262
Session 12,post_tx_total,3026.060,0xb1,84.117221
Session 12,command_period,11241.444,0xa0,87.143281
Session 12,post_tx_total,11207.069,0xa0,87.177656
Session 12,command_period,3552.402,0x01,98.384725
Session 12,post_tx_total,3520.110,0x01,98.417017
Session 12,reply_latency,55.998,0x41,101.937127
Session 12,post_rx_silence,14.072,0x41,102.070208
Session 12,command_period,147.153,0x41,101.937127
Session 12,post_tx_total,112.778,0x41,101.971502
Session 12,reply_latency,57.159,0xb1,102.084280
Session 12,post_rx_silence,14.371,0xb1,102.209147
Session 12,command_period,139.238,0xb1,102.084280
Session 12,post_tx_total,113.197,0xb1,102.110322
Session 12,reply_latency,59.475,0x41,102.223518
Session 12,post_rx_silence,2971.366,0x41,102.351743
Session 12,command_period,3099.591,0x41,102.223518
Session 12,post_tx_total,3065.216,0x41,102.257893
Session 12,command_period,3024.816,0x01,105.323109
Session 12,post_tx_total,2992.525,0x01,105.355401
Session 12,command_period,1482.571,0xb5,108.347925
Session 12,post_tx_total,1462.780,0xb5,108.367717
Session 12,reply_latency,50.796,0xb1,109.830496
Session 12,post_rx_silence,13.756,0xb1,109.949001
Session 12,command_period,132.261,0xb1,109.830496
Session 12,post_tx_total,106.219,0xb1,109.856538
Session 12,reply_latency,60.001,0x41,109.962757
Session 12,post_rx_silence,14.236,0x41,110.091509
Session 12,command_period,142.988,0x41,109.962757
Session 12,post_tx_total,108.613,0x41,109.997132
Session 12,reply_latency,57.099,0x41,110.105745
Session 12,post_rx_silence,2695.992,0x41,110.239927
Session 12,command_period,2830.174,0x41,110.105745
Session 12,post_tx_total,2795.799,0x41,110.140120
Session 12,reply_latency,57.283,0xb0,112.935919
Session 12,post_rx_silence,490.702,0xb0,113.043202
Session 12,command_period,597.986,0xb0,112.935919
Session 12,post_tx_total,574.027,0xb0,112.959877
Session 12,reply_latency,59.638,0xb1,113.533905
Session 12,post_rx_silence,290.162,0xb1,113.653959
Session 12,command_period,410.217,0xb1,113.533905
Session 12,post_tx_total,386.259,0xb1,113.557863
Session 12,reply_latency,58.816,0x41,113.944122
Session 12,post_rx_silence,2947.965,0x41,114.080021
Session 12,command_period,3083.865,0x41,113.944122
Session 12,post_tx_total,3049.490,0x41,113.978497
Session 12,command_period,16797.025,0xb5,117.027987
Session 12,post_tx_total,16777.233,0xb5,117.047778
Session 12,reply_latency,57.127,0x41,133.825012
Session 12,post_rx_silence,1806.691,0x41,133.960264
Session 12,command_period,1941.944,0x41,133.825012
Session 12,post_tx_total,1906.527,0x41,133.860428
Session 12,reply_latency,56.644,0xb1,135.766955
Session 12,post_rx_silence,2888.385,0xb1,135.884016
Session 12,command_period,3005.446,0xb1,135.766955
Session 12,post_tx_total,2981.487,0xb1,135.790914
Session 12,reply_latency,56.718,0x40,138.772401
Session 12,post_rx_silence,500.841,0x40,138.910369
Session 12,command_period,638.810,0x40,138.772401
Session 12,post_tx_total,600.268,0x40,138.810943
Session 12,reply_latency,52.191,0xb1,139.411211
Session 12,post_rx_silence,2919.707,0xb1,139.523818
Session 12,command_period,3032.314,0xb1,139.411211
Session 12,post_tx_total,3008.356,0xb1,139.435169
Session 12,command_period,15535.861,0xa0,142.443525
Session 12,post_tx_total,15501.486,0xa0,142.477900
Session 12,reply_latency,58.512,0x40,157.979386
Session 12,post_rx_silence,500.297,0x40,158.119148
Session 12,command_period,640.059,0x40,157.979386
Session 12,post_tx_total,601.518,0x40,158.017927
Session 12,reply_latency,53.329,0xb1,158.619445
Session 12,post_rx_silence,3010.630,0xb1,158.733191
Session 12,command_period,3124.376,0xb1,158.619445
Session 12,post_tx_total,3100.418,0xb1,158.643403
Session 12,command_period,5043.305,0xa0,161.743821
Session 12,post_tx_total,5008.929,0xa0,161.778196
Session 12,reply_latency,51.281,0x40,166.787126
Session 12,post_rx_silence,515.860,0x40,166.919656
Session 12,command_period,648.391,0x40,166.787126
Session 12,post_tx_total,609.849,0x40,166.825667
Session 12,reply_latency,57.138,0xb1,167.435517
Session 12,post_rx_silence,4995.525,0xb1,167.553071
Session 12,command_period,5113.080,0xb1,167.435517
Session 12,post_tx_total,5089.122,0xb1,167.459475
Session 12,reply_latency,52.182,0x41,172.548597
Session 12,post_rx_silence,514.126,0x41,172.678904
Session 12,command_period,644.433,0x41,172.548597
Session 12,post_tx_total,609.016,0x41,172.584013
Session 12,reply_latency,59.220,0xb1,173.193029
Session 12,post_rx_silence,2929.445,0xb1,173.312666
Session 12,command_period,3049.081,0xb1,173.193029
Session 12,post_tx_total,3025.123,0xb1,173.216988
Session 12,command_period,13745.132,0xa0,176.242111
Session 12,post_tx_total,13710.757,0xa0,176.276486
Session 12,reply_latency,53.517,0x41,189.987243
Session 12,post_rx_silence,14.366,0x41,190.117844
Session 12,command_period,144.966,0x41,189.987243
Session 12,post_tx_total,110.591,0x41,190.021618
Session 12,reply_latency,58.424,0x41,190.132209
Session 12,post_rx_silence,13.626,0x41,190.259383
Session 12,command_period,140.801,0x41,190.132209
Session 12,post_tx_total,106.426,0x41,190.166584
Session 12,reply_latency,56.068,0xb1,190.273010
Session 12,post_rx_silence,2923.535,0xb1,190.396786
Session 12,command_period,3047.311,0xb1,190.273010
Session 12,post_tx_total,3021.270,0xb1,190.299051
Session 12,command_period,1238.670,0x01,193.320321
Session 12,post_tx_total,1206.378,0x01,193.352613
Session 12,reply_latency,50.232,0xb5,194.558991
Session 12,post_rx_silence,427.244,0xb5,194.681098
Session 12,command_period,549.351,0xb5,194.558991
Session 12,post_tx_total,533.726,0xb5,194.574616
Session 12,reply_latency,59.995,0xb5,195.108342
Session 12,post_rx_silence,451.536,0xb5,195.239170
Session 12,command_period,582.365,0xb5,195.108342
Session 12,post_tx_total,565.698,0xb5,195.125009
Session 12,reply_latency,59.933,0x41,195.690707
Session 12,post_rx_silence,444.827,0x41,195.827723
Session 12,command_period,581.843,0x41,195.690707
Session 12,post_tx_total,547.468,0x41,195.725082
Session 12,reply_latency,55.622,0xb5,196.272550
Session 12,post_rx_silence,495.171,0xb5,196.399006
Session 12,command_period,621.626,0xb5,196.272550
Session 12,post_tx_total,604.960,0xb5,196.289217
Session 12,reply_latency,56.458,0x41,196.894176
Session 12,post_rx_silence,441.846,0x41,197.027717
Session 12,command_period,575.387,0x41,196.894176
Session 12,post_tx_total,541.012,0x41,196.928551
Session 12,reply_latency,58.527,0xb5,197.469563
Session 12,post_rx_silence,994.753,0xb5,197.598923
Session 12,command_period,1124.113,0xb5,197.469563
Session 12,post_tx_total,1107.447,0xb5,197.486230
Session 12,reply_latency,56.574,0x41,198.593676
Session 12,post_rx_silence,227.821,0x41,198.727333
Session 12,command_period,361.478,0x41,198.593676
Session 12,post_tx_total,327.103,0x41,198.628051
Session 12,reply_latency,53.506,0xb1,198.955154
Session 12,post_rx_silence,14.275,0xb1,199.076369
Session 12,command_period,135.489,0xb1,198.955154
Session 12,post_tx_total,109.448,0xb1,198.981196
Session 12,reply_latency,59.455,0x41,199.090644
Session 12,post_rx_silence,261.704,0x41,199.218849
Session 12,command_period,389.909,0x41,199.090644
Session 12,post_tx_total,355.534,0x41,199.125019
Session 12,reply_latency,59.674,0x41,199.480553
Session 12,post_rx_silence,350.007,0x41,199.608977
Session 12,command_period,478.430,0x41,199.480553
Session 12,post_tx_total,444.055,0x41,199.514928
Session 12,reply_latency,53.314,0x00,199.958983
Session 12,post_rx_silence,13.320,0x00,200.086256
Session 12,command_period,140.592,0x00,199.958983
Session 12,post_tx_total,108.301,0x00,199.991275
Session 12,command_period,5108.706,,200.099575
Session 12,post_tx_total,5097.248,,200.111034
Session 12,reply_latency,57.649,0x40,205.208281
Session 12,post_rx_silence,476.583,0x40,205.347180
Session 12,command_period,615.482,0x40,205.208281
Session 12,post_tx_total,576.940,0x40,205.246823
Session 12,reply_latency,56.704,0xb1,205.823763
Session 12,post_rx_silence,2979.241,0xb1,205.940884
Session 12,command_period,3096.362,0xb1,205.823763
Session 12,post_tx_total,3072.404,0xb1,205.847722
Session 12,command_period,2441.827,0x01,208.920126
Session 12,post_tx_total,2409.535,0x01,208.952417
Session 12,reply_latency,53.822,0x40,211.361953
Session 12,post_rx_silence,497.593,0x40,211.497025
Session 12,command_period,632.665,0x40,211.361953
Session 12,post_tx_total,594.124,0x40,211.400494
Session 12,reply_latency,55.763,0xb1,211.994618
Session 12,post_rx_silence,2929.361,0xb1,212.110797
Session 12,command_period,3045.541,0xb1,211.994618
Session 12,post_tx_total,3021.582,0xb1,212.018576
Session 12,command_period,3000.760,0xa0,215.040158
Session 12,post_tx_total,2966.385,0xa0,215.074534
Session 12,command_period,395.845,0xa0,218.040918
Session 12,post_tx_total,361.470,0xa0,218.075293
Session 12,command_period,7573.341,0x01,218.436763
Session 12,post_tx_total,7541.049,0x01,218.469055
Session 12,reply_latency,54.791,0x40,226.010104
Session 12,post_rx_silence,517.556,0x40,226.146145
Session 12,command_period,653.598,0x40,226.010104
Session 12,post_tx_total,615.056,0x40,226.048646
Session 12,reply_latency,55.308,0xb1,226.663702
Session 12,post_rx_silence,8958.413,0xb1,226.779426
Session 12,command_period,9074.137,0xb1,226.663702
Session 12,post_tx_total,9050.179,0xb1,226.687660
Session 12,command_period,4236.722,0xa0,235.737839
Session 12,post_tx_total,4202.347,0xa0,235.772214
Session 12,reply_latency,58.730,0x40,239.974560
Session 12,post_rx_silence,454.465,0x40,240.114541
Session 12,command_period,594.445,0x40,239.974560
Session 12,post_tx_total,555.903,0x40,240.013102
Session 12,reply_latency,58.722,0xb1,240.569005
Session 12,post_rx_silence,11949.197,0xb1,240.688144
Session 12,command_period,12068.336,0xb1,240.569005
Session 12,post_tx_total,12044.377,0xb1,240.592964
Session 12,command_period,6844.240,0xa0,252.637341
Session 12,post_tx_total,6809.865,0xa0,252.671716
Session 12,reply_latency,51.405,0x40,259.481581
Session 12,post_rx_silence,610.921,0x40,259.614236
Session 12,command_period,743.577,0x40,259.481581
Session 12,post_tx_total,705.035,0x40,259.520122
Session 12,reply_latency,52.517,0xb1,260.225158
Session 12,post_rx_silence,8999.320,0xb1,260.338091
Session 12,command_period,9112.253,0xb1,260.225158
Session 12,post_tx_total,9088.295,0xb1,260.249116
Session 12,command_period,3348.908,0xa0,269.337411
Session 12,post_tx_total,3314.533,0xa0,269.371786
Session 12,reply_latency,56.846,0x40,272.686319
Session 12,post_rx_silence,604.336,0x40,272.824414
Session 12,command_period,742.431,0x40,272.686319
Session 12,post_tx_total,703.890,0x40,272.724860
Session 12,reply_latency,58.798,0xb1,273.428750
Session 12,post_rx_silence,7428.090,0xb1,273.547965
Session 12,command_period,7547.305,0xb1,273.428750
Session 12,post_tx_total,7523.347,0xb1,273.452708
Session 12,reply_latency,51.030,0xb0,280.976055
Session 12,post_rx_silence,428.222,0xb0,281.077085
Session 12,command_period,529.252,0xb0,280.976055
Session 12,post_tx_total,505.293,0xb0,281.000014
Session 12,reply_latency,51.750,0xb1,281.505307
Session 12,post_rx_silence,321.170,0xb1,281.617474
Session 12,command_period,433.337,0xb1,281.505307
Session 12,post_tx_total,409.378,0xb1,281.529265
Session 12,reply_latency,58.295,0xb0,281.938644
Session 12,post_rx_silence,466.363,0xb0,282.046939
Session 12,command_period,574.658,0xb0,281.938644
Session 12,post_tx_total,550.699,0xb0,281.962602
Session 12,reply_latency,53.486,0xb1,282.513302
Session 12,post_rx_silence,3010.162,0xb1,282.627204
Session 12,command_period,3124.064,0xb1,282.513302
Session 12,post_tx_total,3100.106,0xb1,282.537260
Session 12,command_period,5947.990,0xa0,285.637366
Session 12,post_tx_total,5913.615,0xa0,285.671741
Session 12,reply_latency,51.191,0xb0,291.585356
Session 12,post_rx_silence,297.779,0xb0,291.686547
Session 12,command_period,398.970,0xb0,291.585356
Session 12,post_tx_total,375.011,0xb0,291.609314
Session 12,reply_latency,52.064,0xb0,291.984326
Session 12,post_rx_silence,64.981,0xb0,292.086389
Session 12,command_period,167.045,0xb0,291.984326
Session 12,post_tx_total,143.086,0xb0,292.008284
Session 12,reply_latency,55.230,0xb1,292.151370
Session 12,post_rx_silence,285.718,0xb1,292.267017
Session 12,command_period,401.365,0xb1,292.151370
Session 12,post_tx_total,377.406,0xb1,292.175329
Session 12,reply_latency,53.584,0xb1,292.552735
Session 12,post_rx_silence,2948.932,0xb1,292.666736
Session 12,command_period,3062.933,0xb1,292.552735
Session 12,post_tx_total,3038.974,0xb1,292.576693
Session 12,command_period,3022.630,0x01,295.615668
Session 12,post_tx_total,2990.338,0x01,295.647959
Session 12,command_period,11334.965,0xb5,298.638298
Session 12,post_tx_total,11298.507,0xb5,298.674756
Session 12,reply_latency,52.033,0x41,309.973263
Session 12,post_rx_silence,13.767,0x41,310.102379
Session 12,command_period,142.883,0x41,309.973263
Session 12,post_tx_total,108.508,0x41,310.007638
Session 12,reply_latency,57.724,0xb1,310.116146
Session 12,post_rx_silence,13.806,0xb1,310.241579
Session 12,command_period,139.238,0xb1,310.116146
Session 12,post_tx_total,113.197,0xb1,310.142188
Session 12,reply_latency,59.859,0x41,310.255384
Session 12,post_rx_silence,7292.372,0x41,310.383994
Session 12,command_period,7420.981,0x41,310.255384
Session 12,post_tx_total,7386.606,0x41,310.289760
Session 12,reply_latency,59.140,0x41,317.676365
Session 12,post_rx_silence,13.846,0x41,317.812589
Session 12,command_period,150.069,0x41,317.676365
Session 12,post_tx_total,115.694,0x41,317.710740
Session 12,reply_latency,57.319,0xb1,317.826435
Session 12,post_rx_silence,14.107,0xb1,317.951461
Session 12,command_period,139.134,0xb1,317.826435
Session 12,post_tx_total,113.093,0xb1,317.852476
Session 12,reply_latency,59.721,0x41,317.965569
Session 12,post_rx_silence,2921.132,0x41,318.094039
Session 12,command_period,3049.603,0x41,317.965569
Session 12,post_tx_total,3015.228,0x41,317.999944
Session 12,command_period,4675.474,0x01,321.015172
Session 12,post_tx_total,4643.182,0x01,321.047463
Session 12,reply_latency,54.624,0x41,325.690646
Session 12,post_rx_silence,13.467,0x41,325.822353
Session 12,command_period,145.174,0x41,325.690646
Session 12,post_tx_total,110.799,0x41,325.725021
Session 12,reply_latency,59.387,0x41,325.835820
Session 12,post_rx_silence,13.809,0x41,325.963957
Session 12,command_period,141.946,0x41,325.835820
Session 12,post_tx_total,107.571,0x41,325.870195
Session 12,reply_latency,55.568,0xb1,325.977766
Session 12,post_rx_silence,5646.214,0xb1,326.101043
Session 12,command_period,5769.490,0xb1,325.977766
Session 12,post_tx_total,5743.449,0xb1,326.003808
Session 12,command_period,2110.134,0xa0,331.747256
Session 12,post_tx_total,2075.759,0xa0,331.781632
Session 12,reply_latency,57.412,0x41,333.857391
Session 12,post_rx_silence,14.220,0x41,333.991886
Session 12,command_period,148.715,0x41,333.857391
Session 12,post_tx_total,114.340,0x41,333.891766
Session 12,reply_latency,57.025,0xb1,334.006106
Session 12,post_rx_silence,14.401,0xb1,334.130839
Session 12,command_period,139.134,0xb1,334.006106
Session 12,post_tx_total,113.093,0xb1,334.032147
Session 12,reply_latency,59.485,0x41,334.145240
Session 12,post_rx_silence,4215.337,0x41,334.273475
Session 12,command_period,4343.572,0x41,334.145240
Session 12,post_tx_total,4309.197,0x41,334.179615
Session 12,command_period,3192.590,0x01,338.488812
Session 12,post_tx_total,3160.299,0x01,338.521104
Session 12,reply_latency,52.933,0x41,341.681402
Session 12,post_rx_silence,14.013,0x41,341.811419
Session 12,command_period,144.029,0x41,341.681402
Session 12,post_tx_total,109.654,0x41,341.715778
Session 12,reply_latency,57.211,0xb1,341.825431
Session 12,post_rx_silence,14.215,0xb1,341.950351
Session 12,command_period,139.134,0xb1,341.825431
Session 12,post_tx_total,113.093,0xb1,341.851473
Session 12,reply_latency,59.802,0x41,341.964566
Session 12,post_rx_silence,2942.608,0x41,342.093118
Session 12,command_period,3071.160,0x41,341.964566
Session 12,post_tx_total,3036.785,0x41,341.998941
Session 12,command_period,4639.649,0xa0,345.035726
Session 12,post_tx_total,4605.274,0xa0,345.070101
Session 12,reply_latency,58.470,0x41,349.675375
Session 12,post_rx_silence,13.995,0x41,349.810929
Session 12,command_period,149.548,0x41,349.675375
Session 12,post_tx_total,115.173,0x41,349.709750
Session 12,reply_latency,57.084,0xb1,349.824924
Session 12,post_rx_silence,14.134,0xb1,349.949716
Session 12,command_period,138.926,0xb1,349.824924
Session 12,post_tx_total,112.884,0xb1,349.850965
Session 12,reply_latency,59.843,0x41,349.963850
Session 12,post_rx_silence,177.482,0x41,350.092442
Session 12,command_period,306.074,0x41,349.963850
Session 12,post_tx_total,271.699,0x41,349.998225
Session 12,reply_latency,52.686,0xb5,350.269924
Session 12,post_rx_silence,411.669,0xb5,350.394485
Session 12,command_period,536.230,0xb5,350.269924
Session 12,post_tx_total,520.605,0xb5,350.285549
Session 12,reply_latency,55.406,0xb5,350.806154
Session 12,post_rx_silence,485.701,0xb5,350.932393
Session 12,command_period,611.941,0xb5,350.806154
Session 12,post_tx_total,595.274,0xb5,350.822820
Session 12,reply_latency,55.528,0x41,351.418094
Session 12,post_rx_silence,414.969,0x41,351.550706
Session 12,command_period,547.581,0x41,351.418094
Session 12,post_tx_total,513.206,0x41,351.452470
Session 12,reply_latency,55.905,0xb5,351.965675
Session 12,post_rx_silence,554.353,0xb5,352.092414
Session 12,command_period,681.092,0xb5,351.965675
Session 12,post_tx_total,664.425,0xb5,351.982342
Session 12,reply_latency,56.863,0x41,352.646767
Session 12,post_rx_silence,899.458,0x41,352.780714
Session 12,command_period,1033.405,0x41,352.646767
Session 12,post_tx_total,999.030,0x41,352.681142
Session 12,reply_latency,51.815,0xb1,353.680172
Session 12,post_rx_silence,154.996,0xb1,353.799695
Session 12,command_period,274.519,0xb1,353.680172
Session 12,post_tx_total,248.478,0xb1,353.706214
Session 12,reply_latency,58.709,0x41,353.954692
Session 12,post_rx_silence,48.021,0x41,354.082151
Session 12,command_period,175.480,0x41,353.954692
Session 12,post_tx_total,141.105,0x41,353.989067
Session 12,reply_latency,53.290,0x41,354.130172
Session 12,post_rx_silence,463.761,0x41,354.252211
Session 12,command_period,585.801,0x41,354.130172
Session 12,post_tx_total,551.426,0x41,354.164547
Session 12,reply_latency,59.795,0x00,354.715973
Session 12,post_rx_silence,13.713,0x00,354.849726
Session 12,command_period,147.466,0x00,354.715973
Session 12,post_tx_total,115.174,0x00,354.748264
Session 12,command_period,3022.942,,354.863438
Session 12,post_tx_total,3011.484,,354.874897
Session 12,reply_latency,57.327,0xb0,357.886381
Session 12,post_rx_silence,13.374,0xb0,357.993708
Session 12,command_period,120.701,0xb0,357.886381
Session 12,post_tx_total,96.743,0xb0,357.910339
Session 12,reply_latency,56.871,0xb0,358.007082
Session 12,post_rx_silence,359.167,0xb0,358.113953
Session 12,command_period,466.038,0xb0,358.007082
Session 12,post_tx_total,442.079,0xb0,358.031040
Session 12,reply_latency,50.731,0xb1,358.473119
Session 12,post_rx_silence,14.031,0xb1,358.584267
Session 12,command_period,125.179,0xb1,358.473119
Session 12,post_tx_total,101.221,0xb1,358.497078
Session 12,reply_latency,55.568,0xb1,358.598298
Session 12,post_rx_silence,838.689,0xb1,358.714283
Session 12,command_period,954.674,0xb1,358.598298
Session 12,post_tx_total,930.715,0xb1,358.622257
Session 12,reply_latency,56.230,0x40,359.552972
Session 12,post_rx_silence,459.360,0x40,359.690452
Session 12,command_period,596.840,0x40,359.552972
Session 12,post_tx_total,558.299,0x40,359.591514
Session 12,reply_latency,53.745,0xb1,360.149812
Session 12,post_rx_silence,822.808,0xb1,360.263974
Session 12,command_period,936.969,0xb1,360.149812
Session 12,post_tx_total,913.011,0xb1,360.173771
Session 12,reply_latency,52.259,0x40,361.086782
Session 12,post_rx_silence,490.929,0x40,361.220291
Session 12,command_period,624.438,0x40,361.086782
Session 12,post_tx_total,585.896,0x40,361.125323
Session 12,reply_latency,52.265,0xb1,361.711220
Session 12,post_rx_silence,3009.196,0xb1,361.823902
Session 12,command_period,3121.877,0xb1,361.711220
Session 12,post_tx_total,3097.919,0xb1,361.735178
Session 12,command_period,3000.968,0xa0,364.833097
Session 12,post_tx_total,2966.593,0xa0,364.867472
Session 12,command_period,228.592,0xa0,367.834066
Session 12,post_tx_total,194.217,0xa0,367.868441
Session 12,reply_latency,56.025,0x40,368.062658
Session 12,post_rx_silence,472.792,0x40,368.199933
Session 12,command_period,610.067,0x40,368.062658
Session 12,post_tx_total,571.525,0x40,368.101200
Session 12,reply_latency,50.208,0xb1,368.672725
Session 12,post_rx_silence,402.069,0xb1,368.783349
Session 12,command_period,512.693,0xb1,368.672725
Session 12,post_tx_total,488.735,0xb1,368.696683
Session 12,reply_latency,52.988,0x40,369.185418
Session 12,post_rx_silence,492.803,0x40,369.319656
Session 12,command_period,627.042,0x40,369.185418
Session 12,post_tx_total,588.500,0x40,369.223959
Session 12,reply_latency,60.378,0xb1,369.812459
Session 12,post_rx_silence,5937.483,0xb1,369.933254
Session 12,command_period,6058.277,0xb1,369.812459
Session 12,post_tx_total,6034.319,0xb1,369.836418
Session 12,reply_latency,57.243,0x40,375.870737
Session 12,post_rx_silence,501.775,0x40,376.009229
Session 12,command_period,640.268,0x40,375.870737
Session 12,post_tx_total,601.726,0x40,375.909278
Session 12,reply_latency,51.341,0xb1,376.511005
Session 12,post_rx_silence,697.845,0xb1,376.622762
Session 12,command_period,809.603,0xb1,376.511005
Session 12,post_tx_total,785.645,0xb1,376.534963
Session 12,reply_latency,51.543,0xb0,377.320608
Session 12,post_rx_silence,495.506,0xb0,377.422151
Session 12,command_period,597.048,0xb0,377.320608
Session 12,post_tx_total,573.090,0xb0,377.344566
Session 12,reply_latency,54.518,0xb1,377.917656
Session 12,post_rx_silence,3002.778,0xb1,378.032591
Session 12,command_period,3117.712,0xb1,377.917656
Session 12,post_tx_total,3093.754,0xb1,377.941615
Session 12,command_period,1185.766,0xa0,381.035368
Session 12,post_tx_total,1151.390,0xa0,381.069743
Session 12,reply_latency,56.367,0x40,382.221134
Session 12,post_rx_silence,767.277,0x40,382.358751
Session 12,command_period,904.894,0x40,382.221134
Session 12,post_tx_total,866.352,0x40,382.259675
Session 12,reply_latency,55.767,0xb0,383.126028
Session 12,post_rx_silence,13.580,0xb0,383.231794
Session 12,command_period,119.347,0xb0,383.126028
Session 12,post_tx_total,95.389,0xb0,383.149986
Session 12,reply_latency,56.573,0xb1,383.245375
Session 12,post_rx_silence,420.594,0xb1,383.362364
Session 12,command_period,537.583,0xb1,383.245375
Session 12,post_tx_total,513.625,0xb1,383.269333
Session 12,reply_latency,58.906,0xb1,383.782958
Session 12,post_rx_silence,645.604,0xb1,383.902280
Session 12,command_period,764.926,0xb1,383.782958
Session 12,post_tx_total,740.968,0xb1,383.806916
Session 12,reply_latency,59.609,0x40,384.547884
Session 12,post_rx_silence,482.954,0x40,384.688743
Session 12,command_period,623.813,0x40,384.547884
Session 12,post_tx_total,585.272,0x40,384.586426
Session 12,reply_latency,60.379,0xb1,385.171697
Session 12,post_rx_silence,730.985,0xb1,385.292493
Session 12,command_period,851.781,0xb1,385.171697
Session 12,post_tx_total,827.823,0xb1,385.195656
Session 12,reply_latency,58.381,0xb0,386.023478
Session 12,post_rx_silence,495.228,0xb0,386.131860
Session 12,command_period,603.610,0xb0,386.023478
Session 12,post_tx_total,579.651,0xb0,386.047437
Session 12,reply_latency,54.929,0xb1,386.627088
Session 12,post_rx_silence,2990.806,0xb1,386.742434
Session 12,command_period,3106.152,0xb1,386.627088
Session 12,post_tx_total,3082.194,0xb1,386.651046
Session 12,command_period,1877.792,0xa0,389.733240
Session 12,post_tx_total,1843.417,0xa0,389.767615
Session 12,reply_latency,50.831,0xb0,391.611032
Session 12,post_rx_silence,489.344,0xb0,391.711863
Session 12,command_period,590.175,0xb0,391.611032
Session 12,post_tx_total,566.217,0xb0,391.634990
Session 12,reply_latency,50.741,0xb1,392.201207
Session 12,post_rx_silence,3667.546,0xb1,392.312365
Session 12,command_period,3778.704,0xb1,392.201207
Session 12,post_tx_total,3754.745,0xb1,392.225166
Session 12,reply_latency,51.878,0xb0,395.979911
Session 12,post_rx_silence,484.236,0xb0,396.081789
Session 12,command_period,586.114,0xb0,395.979911
Session 12,post_tx_total,562.155,0xb0,396.003869
Session 12,reply_latency,55.757,0xb1,396.566025
Session 12,post_rx_silence,5951.164,0xb1,396.682199
Session 12,command_period,6067.338,0xb1,396.566025
Session 12,post_tx_total,6043.380,0xb1,396.589983
Session 12,command_period,13946.234,0xa0,402.633363
Session 12,post_tx_total,13911.859,0xa0,402.667738
Session 12,reply_latency,51.543,0x41,416.579597
Session 12,post_rx_silence,13.736,0x41,416.708223
Session 12,command_period,142.363,0x41,416.579597
Session 12,post_tx_total,107.988,0x41,416.613972
Session 12,reply_latency,57.312,0xb1,416.721960
Session 12,post_rx_silence,14.114,0xb1,416.846980
Session 12,command_period,139.134,0xb1,416.721960
Session 12,post_tx_total,113.093,0xb1,416.748001
Session 12,reply_latency,60.095,0x41,416.861094
Session 12,post_rx_silence,2941.690,0x41,416.989939
Session 12,command_period,3070.536,0x41,416.861094
Session 12,post_tx_total,3036.160,0x41,416.895469
Session 12,command_period,4629.652,0xa0,419.931629
Session 12,post_tx_total,4595.277,0xa0,419.966004
Session 12,reply_latency,59.557,0x41,424.561281
Session 12,post_rx_silence,13.950,0x41,424.697921
Session 12,command_period,150.590,0x41,424.561281
Session 12,post_tx_total,116.215,0x41,424.595656
Session 12,reply_latency,58.779,0x41,424.711871
Session 12,post_rx_silence,13.896,0x41,424.839400
Session 12,command_period,141.425,0x41,424.711871
Session 12,post_tx_total,107.050,0x41,424.746246
Session 12,reply_latency,55.707,0xb1,424.853296
Session 12,post_rx_silence,7431.389,0xb1,424.976712
Session 12,command_period,7554.805,0xb1,424.853296
Session 12,post_tx_total,7528.763,0xb1,424.879338
Session 12,reply_latency,52.686,0x41,432.408101
Session 12,post_rx_silence,13.843,0x41,432.537871
Session 12,command_period,143.612,0x41,432.408101
Session 12,post_tx_total,109.237,0x41,432.442476
Session 12,reply_latency,59.161,0x41,432.551714
Session 12,post_rx_silence,604.419,0x41,432.679624
Session 12,command_period,732.330,0x41,432.551714
Session 12,post_tx_total,697.955,0x41,432.586089
Session 12,reply_latency,55.334,0xb1,433.284043
Session 12,post_rx_silence,2925.207,0xb1,433.407085
Session 12,command_period,3048.249,0xb1,433.284043
Session 12,post_tx_total,3022.208,0xb1,433.310085
Session 12,command_period,21000.947,0xa0,436.332292
Session 12,post_tx_total,20966.572,0xa0,436.366668
Session 12,command_period,1207.740,0xa0,457.333240
Session 12,post_tx_total,1173.365,0xa0,457.367615
Session 12,command_period,7599.170,0x01,458.540979
Session 12,post_tx_total,7566.878,0x01,458.573271
Session 12,reply_latency,58.630,0xb5,466.140149
Session 12,post_rx_silence,437.279,0xb5,466.270654
Session 12,command_period,567.785,0xb5,466.140149
Session 12,post_tx_total,552.160,0xb5,466.155774
Session 12,reply_latency,59.873,0xb5,466.707934
Session 12,post_rx_silence,428.435,0xb5,466.838639
Session 12,command_period,559.141,0xb5,466.707934
Session 12,post_tx_total,542.474,0xb5,466.724600
Session 12,reply_latency,53.105,0x41,467.267074
Session 12,post_rx_silence,433.535,0x41,467.397262
Session 12,command_period,563.723,0x41,467.267074
Session 12,post_tx_total,529.348,0x41,467.301449
Session 12,reply_latency,57.040,0xb5,467.830798
