channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
mainboardBlue,fromACmainboard,104.150728625,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,104.212205625,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,104.27000475,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,104.332199375,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,fromACmainboard,104.362703875,64,AA 30 40 84 08 AC 0D 26 02 8E 03 33 38 5A 00 03 AA 03 61 61 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3E 72 B0 B3 00 01 0B 37 00 1F 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 64 3E,0xAA,True
mainboardGrey,toACmainboard,104.462519625,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
mainboardBlue,fromACmainboard,104.519956125,29,AA 20 1D 03 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 D8 C0,0xAA,True
mainboardGrey,toACmainboard,104.58214275,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,fromACmainboard,104.636799125,64,AA 31 40 00 53 28 1B 61 3E 00 00 00 01 33 07 00 B7 88 33 B1 1E 00 10 16 FF 04 02 04 02 00 00 00 00 00 FC 08 01 06 00 15 03 64 00 64 00 48 64 00 F0 49 28 00 00 00 00 00 00 00 00 00 00 00 23 92,0xAA,True
mainboardGrey,toACmainboard,104.742442125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 D0 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D 58,0xAA,True
